ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1762166413.356866,C7hT1F1oJcmGQVM3y4,fd50:75fd:c988:0:50be:4ba3:982:3b13,52796,fd50:75fd:c988::1,53,udp,33357,0.586581,edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.11,150.171.27.11","50.000000,50.000000",F
1762166420.292337,CRW9Q11hMPv0jKTYV6,fd50:75fd:c988:0:50be:4ba3:982:3b13,54490,fd50:75fd:c988::1,53,udp,59978,0.093510,p2p-sto2.discovery.steamserver.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"155.133.252.54,155.133.252.40,155.133.252.39","55.000000,55.000000,55.000000",F
1762166420.738584,CyFwep2QjbhdMmHIHf,fd50:75fd:c988:0:50be:4ba3:982:3b13,59943,fd50:75fd:c988::1,53,udp,8298,0.603613,functional.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,52.182.141.63,9.000000,F
1762166412.921530,CQy3nb3NiPMInT5mC6,fd50:75fd:c988:0:50be:4ba3:982:3b13,58314,fd50:75fd:c988::1,53,udp,39293,-,config.edge.skype.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166413.356865,C5nFqs4tnxwFhtLiH6,fd50:75fd:c988:0:50be:4ba3:982:3b13,62492,fd50:75fd:c988::1,53,udp,45964,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166423.807184,CJ4nkb4fkyPccL1nD3,192.168.7.205,56567,192.168.7.1,53,udp,62011,-,ipv4.download.thinkbroadband.com,1,C_INTERNET,28,AAAA,0,NOERROR,F,F,T,F,0,-,-,T
1762166423.583559,CxSwuS3uPzZYCC8sqi,fd50:75fd:c988:0:50be:4ba3:982:3b13,61517,fd50:75fd:c988::1,53,udp,2517,0.270347,filters.adtidy.org,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"212.188.77.135,212.188.78.138,212.188.77.148,212.188.77.134,212.188.78.141,212.188.78.144,212.188.78.137,212.188.78.143,212.188.77.141,212.188.77.149,212.188.77.140,212.188.78.140","115.000000,115.000000,115.000000,115.000000,115.000000,115.000000,115.000000,115.000000,115.000000,115.000000,115.000000,115.000000",F
1762166430.204757,Cmom97mIBluecbsd3,fd50:75fd:c988:0:50be:4ba3:982:3b13,64618,fd50:75fd:c988::1,53,udp,59090,0.052959,accounts.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,173.194.221.84,184.000000,F
1762166420.738584,C4Tf0O35z7MxjG3kJ4,fd50:75fd:c988:0:50be:4ba3:982:3b13,58173,fd50:75fd:c988::1,53,udp,35134,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166431.403240,ChaYMo4flqE0rD4S9j,fd50:75fd:c988:0:50be:4ba3:982:3b13,57922,fd50:75fd:c988::1,53,udp,27114,0.609271,accounts.youtube.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,142.250.186.142,209.000000,F
1762166423.583559,C22k5PCU6c9APR6W1,fd50:75fd:c988:0:50be:4ba3:982:3b13,56637,fd50:75fd:c988::1,53,udp,11490,-,filters.adtidy.org,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166435.886595,CTCyCj1Al7kavT8Zl5,fd50:75fd:c988:0:50be:4ba3:982:3b13,55341,fd50:75fd:c988::1,53,udp,56011,0.056257,nleditor.osi.office.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,172.187.61.156,4.000000,F
1762166435.885741,CBavRZ2QIe9v664bZk,fd50:75fd:c988:0:50be:4ba3:982:3b13,63719,fd50:75fd:c988::1,53,udp,9326,0.607045,turing-writingassistance.edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,13.107.6.158,79.000000,F
1762166430.204757,C50qtq2KMXIpAsynmh,fd50:75fd:c988:0:50be:4ba3:982:3b13,51829,fd50:75fd:c988::1,53,udp,64399,-,accounts.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166431.403239,CWQHc82WXIr3tDAhVd,fd50:75fd:c988:0:50be:4ba3:982:3b13,50093,fd50:75fd:c988::1,53,udp,41168,-,accounts.youtube.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166444.079623,CmiFiU2hlnXmjEYUs6,fd50:75fd:c988:0:50be:4ba3:982:3b13,59829,fd50:75fd:c988::1,53,udp,63379,0.104641,static.deepseek.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"87.119.18.28,87.119.18.27,66.253.35.152,66.253.35.151","48.000000,48.000000,48.000000,48.000000",F
1762166435.885390,CtEPvQ3nxspfDCqv8b,fd50:75fd:c988:0:50be:4ba3:982:3b13,63382,fd50:75fd:c988::1,53,udp,1853,-,turing-writingassistance.edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166435.886595,C9F6d6zNeJwBHoWLe,fd50:75fd:c988:0:50be:4ba3:982:3b13,56198,fd50:75fd:c988::1,53,udp,5151,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166446.263307,CqJeQ54FDldg133sv1,fd50:75fd:c988:0:50be:4ba3:982:3b13,52431,fd50:75fd:c988::1,53,udp,46614,0.609765,rr1---sn-25ge7nz6.googlevideo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,74.125.168.70,300.000000,F
1762166444.078669,CXlOWf389WQPHsDuuh,fd50:75fd:c988:0:50be:4ba3:982:3b13,61896,fd50:75fd:c988::1,53,udp,40611,-,static.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166445.566445,CvTbwB40jaaJX8D1oc,fd50:75fd:c988::502,5353,ff02::fb,5353,udp,0,-,_ipps._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762166445.567742,CLE1ct2HJnWQLATrM8,192.168.7.205,5353,224.0.0.251,5353,udp,0,-,_ipp._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762166446.262866,CB8ct512ODJIUqVqQk,fd50:75fd:c988:0:50be:4ba3:982:3b13,49232,fd50:75fd:c988::1,53,udp,38600,-,rr1---sn-25ge7nz6.googlevideo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166463.284180,CeBWWm1V9YHrsByzX8,192.168.7.205,57010,192.168.7.1,53,udp,13975,0.255206,connectivity-check.ubuntu.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"91.189.91.97,185.125.190.18,185.125.190.98,91.189.91.98,91.189.91.48,91.189.91.96,91.189.91.49,185.125.190.97,185.125.190.49,185.125.190.96,185.125.190.48,185.125.190.17","22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000",F
1762166475.296679,CBTCyq2Hwmrx6tKwvj,fd50:75fd:c988:0:50be:4ba3:982:3b13,50941,fd50:75fd:c988::1,53,udp,45247,0.599754,rr3---sn-n02xgoxufvg3-2gb6.googlevideo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,95.168.222.206,300.000000,F
1762166476.426192,CiTHbPs4yz6NJPg9k,fd50:75fd:c988:0:50be:4ba3:982:3b13,59061,fd50:75fd:c988::1,53,udp,9465,0.201686,www.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.47,184.51.252.43,184.51.252.46,184.51.252.45,184.51.252.49,184.51.252.41,184.51.252.48,184.51.252.40,184.51.252.50","6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000",F
1762166476.100167,CwQekV2kyrqSJkRNU3,fd50:75fd:c988:0:50be:4ba3:982:3b13,58645,fd50:75fd:c988::1,53,udp,4189,0.595381,rr3---sn-25glenes.googlevideo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,173.194.190.72,300.000000,F
1762166476.369821,CXtaxY1l9X9suJIT7i,fd50:75fd:c988:0:50be:4ba3:982:3b13,58497,fd50:75fd:c988::1,53,udp,27820,0.614282,edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.11,150.171.27.11","32.000000,32.000000",F
1762166479.217469,CqiHMD4lQpIriI0jea,fd50:75fd:c988:0:50be:4ba3:982:3b13,54288,fd50:75fd:c988::1,53,udp,52032,0.050725,docs.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,64.233.162.194,41.000000,F
1762166480.392795,CNEBEqW0wPIwdLkMg,fd50:75fd:c988:0:50be:4ba3:982:3b13,54490,fd50:75fd:c988::1,53,udp,8761,0.084607,p2p-sto2.discovery.steamserver.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"155.133.252.39,155.133.252.54,155.133.252.40","58.000000,58.000000,58.000000",F
1762166483.796060,Cj42os1oFkoICmk4Y2,fd50:75fd:c988:0:50be:4ba3:982:3b13,51232,fd50:75fd:c988::1,53,udp,3628,0.001609,docs.google.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,64.233.162.194,37.000000,F
1762166483.490867,Cb6sjt3w1vK1evzOMb,fd50:75fd:c988:0:50be:4ba3:982:3b13,64480,fd50:75fd:c988::1,53,udp,37616,0.587232,rr4---sn-jvhnu5g-n8vy.googlevideo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,212.188.34.207,300.000000,F
1762166484.050269,CwAypu45s8N4SCElIf,fd50:75fd:c988:0:50be:4ba3:982:3b13,54822,fd50:75fd:c988::1,53,udp,43984,0.048161,drivefrontend-pa.clients6.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,173.194.221.95,230.000000,F
1762166475.296679,C1iR8n4W2WfAdEHyMf,fd50:75fd:c988:0:50be:4ba3:982:3b13,52988,fd50:75fd:c988::1,53,udp,59102,-,rr3---sn-n02xgoxufvg3-2gb6.googlevideo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166486.032176,CxT2lr4sCYZ3IChBH,fd50:75fd:c988:0:50be:4ba3:982:3b13,52043,fd50:75fd:c988::1,53,udp,32959,0.000737,docs.google.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,64.233.162.194,34.000000,F
1762166476.100166,Cdo6543BUUCrXcb6I5,fd50:75fd:c988:0:50be:4ba3:982:3b13,61767,fd50:75fd:c988::1,53,udp,16569,-,rr3---sn-25glenes.googlevideo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166476.369820,CEvHdQ383dy1Y3Yf7,fd50:75fd:c988:0:50be:4ba3:982:3b13,52631,fd50:75fd:c988::1,53,udp,65015,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166476.425917,CyUoQQ2lDZWelfXQRh,fd50:75fd:c988:0:50be:4ba3:982:3b13,60400,fd50:75fd:c988::1,53,udp,60735,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166487.375473,CUKOtg3FrQb0GAYGxc,fd50:75fd:c988:0:50be:4ba3:982:3b13,56472,fd50:75fd:c988::1,53,udp,45233,0.055089,browser.events.data.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,51.116.246.104,9.000000,F
1762166487.376981,Cucbj6V2X4Gfb1OB1,fd50:75fd:c988:0:50be:4ba3:982:3b13,52595,fd50:75fd:c988::1,53,udp,43011,0.390751,sb.scorecardresearch.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"143.204.55.96,143.204.55.94,143.204.55.8,143.204.55.25","30.000000,30.000000,30.000000,30.000000",F
1762166487.375988,C16ve93KcGlqVlFJF9,fd50:75fd:c988:0:50be:4ba3:982:3b13,58126,fd50:75fd:c988::1,53,udp,64759,0.427758,c.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"13.107.246.44,13.107.213.44","4.000000,4.000000",F
1762166487.354357,CPMblE4oy58Zxf1GVe,fd50:75fd:c988:0:50be:4ba3:982:3b13,55067,fd50:75fd:c988::1,53,udp,46385,0.596653,w.deepl.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,194.124.204.71,13.000000,F
1762166487.395701,CUwDca3nIyElyakkPl,fd50:75fd:c988:0:50be:4ba3:982:3b13,63193,fd50:75fd:c988::1,53,udp,28471,0.627198,r.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.58,184.51.252.59,184.51.252.5,184.51.252.60,184.51.252.6,184.51.252.62,184.51.252.7,184.51.252.61,184.51.252.4","19.000000,19.000000,19.000000,19.000000,19.000000,19.000000,19.000000,19.000000,19.000000",F
1762166487.405326,CmaoCk1ftyifXggv0e,fd50:75fd:c988:0:50be:4ba3:982:3b13,61428,fd50:75fd:c988::1,53,udp,1265,0.641344,r.msftstatic.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,204.79.197.219,154.000000,F
1762166488.042680,CFHrsM2231dTBuz0I5,fd50:75fd:c988:0:50be:4ba3:982:3b13,61016,fd50:75fd:c988::1,53,udp,59726,0.079077,c.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.10,150.171.27.10","27.000000,27.000000",F
1762166488.075968,CNjJUO3DStnzQUlKJc,fd50:75fd:c988:0:50be:4ba3:982:3b13,58842,fd50:75fd:c988::1,53,udp,10370,0.272136,www.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.49,184.51.252.54,184.51.252.53,184.51.252.51,184.51.252.48,184.51.252.47,184.51.252.55,184.51.252.46,184.51.252.50","9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000",F
1762166488.198276,CkbhsO1YSrvnEGwQak,fd50:75fd:c988:0:50be:4ba3:982:3b13,55904,fd50:75fd:c988::1,53,udp,48751,0.194211,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,40.114.177.156,191.000000,F
1762166479.217170,CsTVLL2EzmxiX2mtIc,fd50:75fd:c988:0:50be:4ba3:982:3b13,54261,fd50:75fd:c988::1,53,udp,12773,-,docs.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166489.305640,Cv3biK2mXlMoTZo5L5,fd50:75fd:c988:0:50be:4ba3:982:3b13,59722,fd50:75fd:c988::1,53,udp,56380,0.587642,functional.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.189.173.3,4.000000,F
1762166483.490448,C9VudYPaCrn6A6Nxb,fd50:75fd:c988:0:50be:4ba3:982:3b13,51141,fd50:75fd:c988::1,53,udp,45701,-,rr4---sn-jvhnu5g-n8vy.googlevideo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166484.049988,Co6zpx1pSlD8Q58n4b,fd50:75fd:c988:0:50be:4ba3:982:3b13,59090,fd50:75fd:c988::1,53,udp,28657,-,drivefrontend-pa.clients6.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166486.032176,CY38un2mADzZpXhN3d,fd50:75fd:c988:0:50be:4ba3:982:3b13,53472,fd50:75fd:c988::1,53,udp,63345,-,docs.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166496.870183,CcLeCl3ofCegKLbkXd,fd50:75fd:c988:0:50be:4ba3:982:3b13,54490,fd50:75fd:c988::1,53,udp,26562,-,wpad.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762166496.870182,CugFeikgxVDvH0tXa,fd50:75fd:c988:0:50be:4ba3:982:3b13,59506,fd50:75fd:c988::1,53,udp,59481,-,wpad.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762166496.870183,CDo1NT1Qj6chHMo2Xc,fd50:75fd:c988:0:50be:4ba3:982:3b13,57349,fd50:75fd:c988::1,53,udp,23064,-,wpad.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762166496.870541,CK7Ha93hxTla6mzxll,fd50:75fd:c988:0:50be:4ba3:982:3b13,58116,fd50:75fd:c988::1,53,udp,7664,-,wpad.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762166487.354357,CcAmwl45fwv27wX3M6,fd50:75fd:c988:0:50be:4ba3:982:3b13,51956,fd50:75fd:c988::1,53,udp,46763,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166487.375472,CvLt862rSadR06Wf46,fd50:75fd:c988:0:50be:4ba3:982:3b13,62867,fd50:75fd:c988::1,53,udp,8228,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166487.375987,CJesIH3W87ADXCjKT5,fd50:75fd:c988:0:50be:4ba3:982:3b13,59235,fd50:75fd:c988::1,53,udp,48968,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166487.376690,CXFgGK1glUabZssjg,fd50:75fd:c988:0:50be:4ba3:982:3b13,61116,fd50:75fd:c988::1,53,udp,29300,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166487.395701,C6YzgU37q0KNrZ2BP4,fd50:75fd:c988:0:50be:4ba3:982:3b13,63443,fd50:75fd:c988::1,53,udp,31586,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166487.405325,CDcNG31EtHfZPuUU32,fd50:75fd:c988:0:50be:4ba3:982:3b13,51536,fd50:75fd:c988::1,53,udp,22436,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166488.042680,CNMipg241DA96vt3Xe,fd50:75fd:c988:0:50be:4ba3:982:3b13,62602,fd50:75fd:c988::1,53,udp,31554,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166488.075968,CNfLYk3JZKWoE5anpb,fd50:75fd:c988:0:50be:4ba3:982:3b13,56414,fd50:75fd:c988::1,53,udp,48787,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166488.198089,C7PMJo3z75s2O3iVmg,fd50:75fd:c988:0:50be:4ba3:982:3b13,56944,fd50:75fd:c988::1,53,udp,64003,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166489.305640,CMlqrgMIdBRpCH687,fd50:75fd:c988:0:50be:4ba3:982:3b13,61858,fd50:75fd:c988::1,53,udp,23257,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166505.867961,C7ZAMT2PJJcSOEk8bf,192.168.7.101,5353,224.0.0.251,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762166505.869917,CDsCKXcua7Hu9tqS6,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762166506.121953,C7ZAMT2PJJcSOEk8bf,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.502940,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762166506.122412,CDsCKXcua7Hu9tqS6,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.502772,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762166506.373473,C7ZAMT2PJJcSOEk8bf,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.252514,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762166506.374001,CDsCKXcua7Hu9tqS6,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.252354,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762166509.309889,CCz6B73loghLIsl78e,fd50:75fd:c988:0:50be:4ba3:982:3b13,54696,fd50:75fd:c988::1,53,udp,56922,0.065235,ntp.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"2.19.205.33,2.16.103.90","1.000000,1.000000",F
1762166509.313499,CiQ08X3gMg9gUWNRgi,fd50:75fd:c988:0:50be:4ba3:982:3b13,59862,fd50:75fd:c988::1,53,udp,3842,0.061625,ntp.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"2.19.205.33,2.16.103.90","1.000000,1.000000",F
1762166509.667454,Cz0nw72whLCCOxBjn9,fd50:75fd:c988:0:50be:4ba3:982:3b13,50926,fd50:75fd:c988::1,53,udp,64594,0.212976,th.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.32,184.51.252.28,184.51.252.40,184.51.252.34,184.51.252.26,184.51.252.27,184.51.252.35,184.51.252.30,184.51.252.31","12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000",F
1762166509.674974,CFWqz94CHzMxciZcnl,fd50:75fd:c988:0:50be:4ba3:982:3b13,57040,fd50:75fd:c988::1,53,udp,4025,0.346144,assets.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"2.23.167.107,2.23.167.59,2.23.167.24,2.23.167.129,2.23.167.34,2.23.167.73,2.23.167.50,2.23.167.75,2.23.167.72","13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000",F
1762166510.075446,CeuBQK3zzXsBs7Et6,fd50:75fd:c988:0:50be:4ba3:982:3b13,51211,fd50:75fd:c988::1,53,udp,54770,0.067766,api.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.12,150.171.27.12","11.000000,11.000000",F
1762166509.666134,C1tZzs2vVv28DUbNEi,fd50:75fd:c988:0:50be:4ba3:982:3b13,56283,fd50:75fd:c988::1,53,udp,46776,0.605875,img-s-msn-com.akamaized.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"23.55.161.168,23.55.161.161,23.55.161.151,23.55.161.159,23.55.161.156,23.55.161.158,23.55.161.164,23.55.161.170,23.55.161.165","8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000",F
1762166511.858120,Ce56iM1GC4Pij9YkD,fd50:75fd:c988:0:50be:4ba3:982:3b13,61691,fd50:75fd:c988::1,53,udp,60133,0.000527,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,168.000000,F
1762166511.879693,Cj6E9D42gCrqh5sS3k,fd50:75fd:c988:0:50be:4ba3:982:3b13,49197,fd50:75fd:c988::1,53,udp,24068,0.051050,links.duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.103.36.96,23.000000,F
1762166512.042273,CqXUxWvLbwQqMdh59,fd50:75fd:c988:0:50be:4ba3:982:3b13,53716,fd50:75fd:c988::1,53,udp,4154,0.001801,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,167.000000,F
1762166512.435957,CY7Hss3nTxDMfOFtD1,fd50:75fd:c988:0:50be:4ba3:982:3b13,65041,fd50:75fd:c988::1,53,udp,3241,0.000709,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,167.000000,F
1762166512.436192,CXC8sA2SiNGZW30ly7,fd50:75fd:c988:0:50be:4ba3:982:3b13,60438,fd50:75fd:c988::1,53,udp,60499,0.000474,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,167.000000,F
1762166513.026690,C3hQxG2RJaeYNk7Bg8,fd50:75fd:c988:0:50be:4ba3:982:3b13,51611,fd50:75fd:c988::1,53,udp,12308,0.048616,external-content.duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,40.114.178.124,32.000000,F
1762166517.858393,CFuJeW2YVukwfDL8W5,fd50:75fd:c988:0:50be:4ba3:982:3b13,63796,fd50:75fd:c988::1,53,udp,7002,0.046052,nleditor.osi.office.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,72.145.35.44,6.000000,F
1762166509.312167,CrtULH1wMK19SHLAY,fd50:75fd:c988:0:50be:4ba3:982:3b13,62609,fd50:75fd:c988::1,53,udp,17236,-,ntp.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166509.665853,ClafNC4nUNXtVNlUN9,fd50:75fd:c988:0:50be:4ba3:982:3b13,56843,fd50:75fd:c988::1,53,udp,2583,-,img-s-msn-com.akamaized.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166509.667454,CEhkCk4ZwuyufeSRd9,fd50:75fd:c988:0:50be:4ba3:982:3b13,50114,fd50:75fd:c988::1,53,udp,1095,-,th.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166509.674973,CBbefR1B8hpoTH8fQ9,fd50:75fd:c988:0:50be:4ba3:982:3b13,65251,fd50:75fd:c988::1,53,udp,1224,-,assets.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166510.075446,C7eXrL5MPm8DYPALd,fd50:75fd:c988:0:50be:4ba3:982:3b13,60316,fd50:75fd:c988::1,53,udp,62817,-,api.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166511.879692,CmszQJ3uUDJgQdsqQj,fd50:75fd:c988:0:50be:4ba3:982:3b13,60454,fd50:75fd:c988::1,53,udp,57892,-,links.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166512.042273,CwykWu1S6uaKUrWPj8,fd50:75fd:c988:0:50be:4ba3:982:3b13,52042,fd50:75fd:c988::1,53,udp,10390,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166513.026689,CIVoWu19pnRYhDONfa,fd50:75fd:c988:0:50be:4ba3:982:3b13,56990,fd50:75fd:c988::1,53,udp,30593,-,external-content.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166517.858392,CphAbd2QZieccgdEvf,fd50:75fd:c988:0:50be:4ba3:982:3b13,50724,fd50:75fd:c988::1,53,udp,17894,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762166531.156920,CxZq1O4OHZlGJfiqd,fd50:75fd:c988:0:50be:4ba3:982:3b13,61093,fd50:75fd:c988::1,53,udp,32320,0.115785,rust-server-531j.onrender.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"216.24.57.7,216.24.57.251","300.000000,300.000000",F
